from,to,count
MBANE,WACK NGOUNA,0
MBANE,MEDINA SABAKH,0
MBANE,GNIBY,1
MBANE,DAROU MINAME II,0
MBANE,KATAKELKEUR MBOUCKI,0
MBANE,KEUR MBOUCKI,0
MBANE,SAGNA,0
MBANE,IDA MOURIDE,0
MBANE,MISSIRAH WADENE,0
MBANE,LOUR ESCALE,1
MBANE,MABO,0
MBANE,SALDE,1
MBANE,NDIAYE MBERESS,27
MBANE,GAMADJI SARRE,0
MBANE,CAS CAS,0
MBANE,RAO,13
MBANE,THILE BOUBACAR,6
MBANE,FAFACOUROU,0
MBANE,MAMPATIM,0
MBANE,NDORNA,0
MBANE,BONCONTO,1
MBANE,NIAMING,0
MBANE,DIOULACOLON,0
MBANE,SARE COLY SALE,0
MBANE,PAKOUR,0
MBANE,SARE BIDJI,1
MBANE,DJIBANAR,0
MBANE,DJIREDJI,0
MBANE,DIAROUME,0
MBANE,BONA,0
MBANE,KARANTABA,0
MBANE,DIENDE,0
MBANE,BOGHAL,0
MBANE,SIMBANDI BRASSOU,0
MBANE,DJIBABOUYA,0
MBANE,CABROUSSE,0
MBANE,LOUDIA OUOLOF,0
MBANE,SINDIAN,0
MBANE,TENGHORY,0
MBANE,KATABA I,0
MBANE,TENDOUCK,0
MBANE,NYASSIA,0
MBANE,NIAGUIS,0
MBANE,BANDAFASSI,0
MBANE,BEMBOU,0
MBANE,DAKATELY,0
MBANE,DAR SALAM,0
MBANE,FONGOLIMBI,0
MBANE,SABODALA,0
MBANE,KOUSSANAR,0
MBANE,MISSIRAH,0
MBANE,MAKACOULIBANTANG,0
MBANE,KOUTHIABA OUOLOF,0
MBANE,BAMBA NDIAYENE,0
MBANE,KOULOR,0
MBANE,DIANKE MAKHA,0
MBANE,BALA,0
MBANE,BOYNGUEL BAMBA,0
MBANE,MOUDERY,0
MBANE,KENIEBA,0
MBANE,BELE,0
MBANE,OGO,1
MBANE,AGNAM CIVOL,0
MBANE,VELINGARA,0
MBANE,ORKADIERE,0
MBANE,OURO SIDY,0
SALDE,PARCELLES ASSAINIES,4
SALDE,ALMADIES,1
SALDE,GRAND DAKAR,2
SALDE,DAKAR PLATEAU,0
SALDE,GUEDIAWAYE,2
SALDE,PIKINE DAGOUDANE,7
SALDE,THIAROYE,4
SALDE,NIAYES,4
SALDE,RUFISQUE,0
SALDE,BAMBILOR,2
SALDE,KEUR MOUSSA,0
SALDE,SINDIA,2
SALDE,NOTTO,0
SALDE,THIENABA,0
SALDE,PAMBAL,0
SALDE,MEOUANE,2
SALDE,MERINA DAKHAR,0
SALDE,NIAKHENE,0
SALDE,THIES SUD,0
SALDE,THIES NORD,0
SALDE,FISSEL,0
SALDE,SESSENE,0
SALDE,TAIF,0
SALDE,KAEL,0
SALDE,NDAME,1
SALDE,NDOULO,1
SALDE,NDINDY,0
SALDE,NGOYE,0
SALDE,LAMBAYE,0
SALDE,BABA GARAGE,0
SALDE,COLOBANE,0
SALDE,NIAKHAR,0
SALDE,TATTAGUINE,0
SALDE,OUADIOUR,0
SALDE,NDIOB,0
SALDE,FIMELA,0
SALDE,NIODIOR,0
SALDE,TOUBACOUTA,0
SALDE,DJILOR,0
SALDE,SAKAL,0
SALDE,MEUR MOMAR SARR,0
SALDE,MBEDIENE,0
SALDE,COKI,1
SALDE,SAGATTA GUETH I,0
SALDE,SAGATTA GUETH II,0
SALDE,DAROU MOUSTY,0
SALDE,SAGATTA DJOLOF,0
SALDE,YANG YANG,0
SALDE,DODJI,1
SALDE,BARKEDJI,0
SALDE,MBADAKHOUNE,0
SALDE,NGUELOU,0
SALDE,NGOTHIE,0
SALDE,KOUMBAL,0
SALDE,NDIEDIENG,0
SALDE,PAOS KOTO,0
SALDE,WACK NGOUNA,0
SALDE,MEDINA SABAKH,0
SALDE,GNIBY,0
SALDE,DAROU MINAME II,0
SALDE,KATAKELKEUR MBOUCKI,0
SALDE,KEUR MBOUCKI,0
SALDE,SAGNA,0
SALDE,IDA MOURIDE,0
SALDE,MISSIRAH WADENE,0
SALDE,LOUR ESCALE,0
SALDE,MABO,0
SALDE,MBANE,0
SALDE,NDIAYE MBERESS,0
SALDE,GAMADJI SARRE,4
SALDE,CAS CAS,8
SALDE,RAO,5
SALDE,THILE BOUBACAR,0
SALDE,FAFACOUROU,0
SALDE,MAMPATIM,0
SALDE,NDORNA,0
SALDE,BONCONTO,0
SALDE,NIAMING,0
SALDE,DIOULACOLON,0
SALDE,SARE COLY SALE,0
SALDE,PAKOUR,0
SALDE,SARE BIDJI,0
SALDE,DJIBANAR,0
SALDE,DJIREDJI,0
SALDE,DIAROUME,0
SALDE,BONA,0
SALDE,KARANTABA,0
SALDE,DIENDE,0
SALDE,BOGHAL,0
SALDE,SIMBANDI BRASSOU,0
SALDE,DJIBABOUYA,0
SALDE,CABROUSSE,0
SALDE,LOUDIA OUOLOF,0
SALDE,SINDIAN,0
SALDE,TENGHORY,0
SALDE,KATABA I,0
SALDE,TENDOUCK,0
SALDE,NYASSIA,0
SALDE,NIAGUIS,0
SALDE,BANDAFASSI,0
SALDE,BEMBOU,0
SALDE,DAKATELY,0
SALDE,DAR SALAM,0
SALDE,FONGOLIMBI,0
SALDE,SABODALA,0
SALDE,KOUSSANAR,0
SALDE,MISSIRAH,0
SALDE,MAKACOULIBANTANG,0
SALDE,KOUTHIABA OUOLOF,0
SALDE,BAMBA NDIAYENE,0
SALDE,KOULOR,0
SALDE,DIANKE MAKHA,0
SALDE,BALA,0
SALDE,BOYNGUEL BAMBA,0
SALDE,MOUDERY,0
SALDE,KENIEBA,0
SALDE,BELE,0
SALDE,OGO,5
SALDE,AGNAM CIVOL,5
SALDE,VELINGARA,0
SALDE,ORKADIERE,0
SALDE,OURO SIDY,0
NDIAYE MBERESS,PARCELLES ASSAINIES,15
NDIAYE MBERESS,ALMADIES,1
NDIAYE MBERESS,GRAND DAKAR,8
NDIAYE MBERESS,DAKAR PLATEAU,8
NDIAYE MBERESS,GUEDIAWAYE,4
NDIAYE MBERESS,PIKINE DAGOUDANE,10
NDIAYE MBERESS,THIAROYE,11
NDIAYE MBERESS,NIAYES,4
NDIAYE MBERESS,RUFISQUE,6
NDIAYE MBERESS,BAMBILOR,2
NDIAYE MBERESS,KEUR MOUSSA,1
NDIAYE MBERESS,SINDIA,0
NDIAYE MBERESS,NOTTO,0
NDIAYE MBERESS,THIENABA,0
NDIAYE MBERESS,PAMBAL,1
NDIAYE MBERESS,MEOUANE,0
NDIAYE MBERESS,MERINA DAKHAR,1
NDIAYE MBERESS,NIAKHENE,0
NDIAYE MBERESS,THIES SUD,2
NDIAYE MBERESS,THIES NORD,1
NDIAYE MBERESS,FISSEL,0
NDIAYE MBERESS,SESSENE,0
NDIAYE MBERESS,TAIF,0
NDIAYE MBERESS,KAEL,0
NDIAYE MBERESS,NDAME,13
NDIAYE MBERESS,NDOULO,1
NDIAYE MBERESS,NDINDY,0
NDIAYE MBERESS,NGOYE,0
NDIAYE MBERESS,LAMBAYE,0
NDIAYE MBERESS,BABA GARAGE,0
NDIAYE MBERESS,COLOBANE,0
NDIAYE MBERESS,NIAKHAR,0
NDIAYE MBERESS,TATTAGUINE,1
NDIAYE MBERESS,OUADIOUR,0
NDIAYE MBERESS,NDIOB,0
NDIAYE MBERESS,FIMELA,0
NDIAYE MBERESS,NIODIOR,0
NDIAYE MBERESS,TOUBACOUTA,0
NDIAYE MBERESS,DJILOR,0
NDIAYE MBERESS,SAKAL,0
NDIAYE MBERESS,MEUR MOMAR SARR,1
NDIAYE MBERESS,MBEDIENE,3
NDIAYE MBERESS,COKI,1
NDIAYE MBERESS,SAGATTA GUETH I,1
NDIAYE MBERESS,SAGATTA GUETH II,1
NDIAYE MBERESS,DAROU MOUSTY,0
NDIAYE MBERESS,SAGATTA DJOLOF,1
NDIAYE MBERESS,YANG YANG,1
NDIAYE MBERESS,DODJI,0
NDIAYE MBERESS,BARKEDJI,1
NDIAYE MBERESS,MBADAKHOUNE,0
NDIAYE MBERESS,NGUELOU,0
NDIAYE MBERESS,NGOTHIE,0
NDIAYE MBERESS,KOUMBAL,1
NDIAYE MBERESS,NDIEDIENG,0
NDIAYE MBERESS,PAOS KOTO,0
NDIAYE MBERESS,WACK NGOUNA,0
NDIAYE MBERESS,MEDINA SABAKH,0
NDIAYE MBERESS,GNIBY,0
NDIAYE MBERESS,DAROU MINAME II,0
NDIAYE MBERESS,KATAKELKEUR MBOUCKI,0
NDIAYE MBERESS,KEUR MBOUCKI,0
NDIAYE MBERESS,SAGNA,0
NDIAYE MBERESS,IDA MOURIDE,0
NDIAYE MBERESS,MISSIRAH WADENE,0
NDIAYE MBERESS,LOUR ESCALE,0
NDIAYE MBERESS,MABO,0
NDIAYE MBERESS,MBANE,14
NDIAYE MBERESS,SALDE,0
NDIAYE MBERESS,GAMADJI SARRE,4
NDIAYE MBERESS,CAS CAS,2
NDIAYE MBERESS,RAO,35
NDIAYE MBERESS,THILE BOUBACAR,1
NDIAYE MBERESS,FAFACOUROU,0
NDIAYE MBERESS,MAMPATIM,0
NDIAYE MBERESS,NDORNA,0
NDIAYE MBERESS,BONCONTO,0
NDIAYE MBERESS,NIAMING,0
NDIAYE MBERESS,DIOULACOLON,1
NDIAYE MBERESS,SARE COLY SALE,0
NDIAYE MBERESS,PAKOUR,0
NDIAYE MBERESS,SARE BIDJI,0
NDIAYE MBERESS,DJIBANAR,0
NDIAYE MBERESS,DJIREDJI,0
NDIAYE MBERESS,DIAROUME,0
NDIAYE MBERESS,BONA,0
NDIAYE MBERESS,KARANTABA,0
NDIAYE MBERESS,DIENDE,0
NDIAYE MBERESS,BOGHAL,0
NDIAYE MBERESS,SIMBANDI BRASSOU,0
NDIAYE MBERESS,DJIBABOUYA,0
NDIAYE MBERESS,CABROUSSE,0
NDIAYE MBERESS,LOUDIA OUOLOF,0
NDIAYE MBERESS,SINDIAN,0
NDIAYE MBERESS,TENGHORY,0
NDIAYE MBERESS,KATABA I,0
NDIAYE MBERESS,TENDOUCK,0
NDIAYE MBERESS,NYASSIA,0
NDIAYE MBERESS,NIAGUIS,1
NDIAYE MBERESS,BANDAFASSI,0
NDIAYE MBERESS,BEMBOU,0
NDIAYE MBERESS,DAKATELY,0
NDIAYE MBERESS,DAR SALAM,0
NDIAYE MBERESS,FONGOLIMBI,0
NDIAYE MBERESS,SABODALA,1
NDIAYE MBERESS,KOUSSANAR,0
NDIAYE MBERESS,MISSIRAH,0
NDIAYE MBERESS,MAKACOULIBANTANG,0
NDIAYE MBERESS,KOUTHIABA OUOLOF,0
NDIAYE MBERESS,BAMBA NDIAYENE,0
NDIAYE MBERESS,KOULOR,0
NDIAYE MBERESS,DIANKE MAKHA,0
NDIAYE MBERESS,BALA,0
NDIAYE MBERESS,BOYNGUEL BAMBA,1
NDIAYE MBERESS,MOUDERY,1
NDIAYE MBERESS,KENIEBA,0
NDIAYE MBERESS,BELE,0
NDIAYE MBERESS,OGO,2
NDIAYE MBERESS,AGNAM CIVOL,0
NDIAYE MBERESS,VELINGARA,0
NDIAYE MBERESS,ORKADIERE,0
NDIAYE MBERESS,OURO SIDY,1
GAMADJI SARRE,PARCELLES ASSAINIES,8
GAMADJI SARRE,ALMADIES,2
GAMADJI SARRE,GRAND DAKAR,10
GAMADJI SARRE,DAKAR PLATEAU,4
GAMADJI SARRE,GUEDIAWAYE,6
GAMADJI SARRE,PIKINE DAGOUDANE,10
GAMADJI SARRE,THIAROYE,4
GAMADJI SARRE,NIAYES,10
GAMADJI SARRE,RUFISQUE,1
GAMADJI SARRE,BAMBILOR,4
GAMADJI SARRE,KEUR MOUSSA,0
GAMADJI SARRE,SINDIA,4
GAMADJI SARRE,NOTTO,0
GAMADJI SARRE,THIENABA,0
GAMADJI SARRE,PAMBAL,0
GAMADJI SARRE,MEOUANE,0
GAMADJI SARRE,MERINA DAKHAR,0
GAMADJI SARRE,NIAKHENE,0
GAMADJI SARRE,THIES SUD,4
GAMADJI SARRE,THIES NORD,2
GAMADJI SARRE,FISSEL,0
GAMADJI SARRE,SESSENE,1
GAMADJI SARRE,TAIF,0
GAMADJI SARRE,KAEL,0
GAMADJI SARRE,NDAME,7
GAMADJI SARRE,NDOULO,0
GAMADJI SARRE,NDINDY,0
GAMADJI SARRE,NGOYE,1
GAMADJI SARRE,LAMBAYE,0
GAMADJI SARRE,BABA GARAGE,0
GAMADJI SARRE,COLOBANE,0
GAMADJI SARRE,NIAKHAR,0
GAMADJI SARRE,TATTAGUINE,0
GAMADJI SARRE,OUADIOUR,0
GAMADJI SARRE,NDIOB,1
GAMADJI SARRE,FIMELA,0
GAMADJI SARRE,NIODIOR,0
GAMADJI SARRE,TOUBACOUTA,0
GAMADJI SARRE,DJILOR,0
GAMADJI SARRE,SAKAL,0
GAMADJI SARRE,MEUR MOMAR SARR,1
GAMADJI SARRE,MBEDIENE,0
GAMADJI SARRE,COKI,0
GAMADJI SARRE,SAGATTA GUETH I,0
GAMADJI SARRE,SAGATTA GUETH II,0
GAMADJI SARRE,DAROU MOUSTY,0
GAMADJI SARRE,SAGATTA DJOLOF,1
GAMADJI SARRE,YANG YANG,1
GAMADJI SARRE,DODJI,5
GAMADJI SARRE,BARKEDJI,1
GAMADJI SARRE,MBADAKHOUNE,0
GAMADJI SARRE,NGUELOU,0
GAMADJI SARRE,NGOTHIE,0
GAMADJI SARRE,KOUMBAL,2
GAMADJI SARRE,NDIEDIENG,0
GAMADJI SARRE,PAOS KOTO,1
GAMADJI SARRE,WACK NGOUNA,0
GAMADJI SARRE,MEDINA SABAKH,0
GAMADJI SARRE,GNIBY,0
GAMADJI SARRE,DAROU MINAME II,0
GAMADJI SARRE,KATAKELKEUR MBOUCKI,0
GAMADJI SARRE,KEUR MBOUCKI,0
GAMADJI SARRE,SAGNA,1
GAMADJI SARRE,IDA MOURIDE,0
GAMADJI SARRE,MISSIRAH WADENE,0
GAMADJI SARRE,LOUR ESCALE,0
GAMADJI SARRE,MABO,0
GAMADJI SARRE,MBANE,1
GAMADJI SARRE,SALDE,2
GAMADJI SARRE,NDIAYE MBERESS,9
GAMADJI SARRE,CAS CAS,13
GAMADJI SARRE,RAO,12
GAMADJI SARRE,THILE BOUBACAR,7
GAMADJI SARRE,FAFACOUROU,0
GAMADJI SARRE,MAMPATIM,0
GAMADJI SARRE,NDORNA,0
GAMADJI SARRE,BONCONTO,0
GAMADJI SARRE,NIAMING,0
GAMADJI SARRE,DIOULACOLON,0
GAMADJI SARRE,SARE COLY SALE,0
GAMADJI SARRE,PAKOUR,0
GAMADJI SARRE,SARE BIDJI,1
GAMADJI SARRE,DJIBANAR,0
GAMADJI SARRE,DJIREDJI,0
GAMADJI SARRE,DIAROUME,0
GAMADJI SARRE,BONA,0
GAMADJI SARRE,KARANTABA,0
GAMADJI SARRE,DIENDE,0
GAMADJI SARRE,BOGHAL,0
GAMADJI SARRE,SIMBANDI BRASSOU,0
GAMADJI SARRE,DJIBABOUYA,0
GAMADJI SARRE,CABROUSSE,0
GAMADJI SARRE,LOUDIA OUOLOF,0
GAMADJI SARRE,SINDIAN,0
GAMADJI SARRE,TENGHORY,0
GAMADJI SARRE,KATABA I,0
GAMADJI SARRE,TENDOUCK,0
GAMADJI SARRE,NYASSIA,0
GAMADJI SARRE,NIAGUIS,0
GAMADJI SARRE,BANDAFASSI,0
GAMADJI SARRE,BEMBOU,0
GAMADJI SARRE,DAKATELY,0
GAMADJI SARRE,DAR SALAM,0
GAMADJI SARRE,FONGOLIMBI,0
GAMADJI SARRE,SABODALA,0
GAMADJI SARRE,KOUSSANAR,0
GAMADJI SARRE,MISSIRAH,0
GAMADJI SARRE,MAKACOULIBANTANG,0
GAMADJI SARRE,KOUTHIABA OUOLOF,1
GAMADJI SARRE,BAMBA NDIAYENE,0
GAMADJI SARRE,KOULOR,0
GAMADJI SARRE,DIANKE MAKHA,0
GAMADJI SARRE,BALA,0
GAMADJI SARRE,BOYNGUEL BAMBA,0
GAMADJI SARRE,MOUDERY,0
GAMADJI SARRE,KENIEBA,0
GAMADJI SARRE,BELE,0
GAMADJI SARRE,OGO,5
GAMADJI SARRE,AGNAM CIVOL,3
GAMADJI SARRE,VELINGARA,2
GAMADJI SARRE,ORKADIERE,0
GAMADJI SARRE,OURO SIDY,2
CAS CAS,PARCELLES ASSAINIES,5
CAS CAS,ALMADIES,1
CAS CAS,GRAND DAKAR,3
CAS CAS,DAKAR PLATEAU,2
CAS CAS,GUEDIAWAYE,11
CAS CAS,PIKINE DAGOUDANE,3
CAS CAS,THIAROYE,4
CAS CAS,NIAYES,3
CAS CAS,RUFISQUE,0
CAS CAS,BAMBILOR,1
CAS CAS,KEUR MOUSSA,1
CAS CAS,SINDIA,2
CAS CAS,NOTTO,0
CAS CAS,THIENABA,0
CAS CAS,PAMBAL,0
CAS CAS,MEOUANE,0
CAS CAS,MERINA DAKHAR,0
CAS CAS,NIAKHENE,0
CAS CAS,THIES SUD,1
CAS CAS,THIES NORD,1
CAS CAS,FISSEL,0
CAS CAS,SESSENE,0
CAS CAS,TAIF,0
CAS CAS,KAEL,0
CAS CAS,NDAME,2
CAS CAS,NDOULO,2
CAS CAS,NDINDY,0
CAS CAS,NGOYE,0
CAS CAS,LAMBAYE,0
CAS CAS,BABA GARAGE,0
CAS CAS,COLOBANE,0
CAS CAS,NIAKHAR,0
CAS CAS,TATTAGUINE,0
CAS CAS,OUADIOUR,0
CAS CAS,NDIOB,0
CAS CAS,FIMELA,0
CAS CAS,NIODIOR,0
CAS CAS,TOUBACOUTA,0
CAS CAS,DJILOR,0
CAS CAS,SAKAL,0
CAS CAS,MEUR MOMAR SARR,0
CAS CAS,MBEDIENE,1
CAS CAS,COKI,0
CAS CAS,SAGATTA GUETH I,0
CAS CAS,SAGATTA GUETH II,0
CAS CAS,DAROU MOUSTY,0
CAS CAS,SAGATTA DJOLOF,0
CAS CAS,YANG YANG,0
CAS CAS,DODJI,1
CAS CAS,BARKEDJI,0
CAS CAS,MBADAKHOUNE,0
CAS CAS,NGUELOU,0
CAS CAS,NGOTHIE,0
CAS CAS,KOUMBAL,1
CAS CAS,NDIEDIENG,0
CAS CAS,PAOS KOTO,1
CAS CAS,WACK NGOUNA,0
CAS CAS,MEDINA SABAKH,0
CAS CAS,GNIBY,0
CAS CAS,DAROU MINAME II,0
CAS CAS,KATAKELKEUR MBOUCKI,0
CAS CAS,KEUR MBOUCKI,0
CAS CAS,SAGNA,0
CAS CAS,IDA MOURIDE,0
CAS CAS,MISSIRAH WADENE,0
CAS CAS,LOUR ESCALE,0
CAS CAS,MABO,0
CAS CAS,MBANE,0
CAS CAS,SALDE,5
CAS CAS,NDIAYE MBERESS,6
CAS CAS,GAMADJI SARRE,10
CAS CAS,RAO,2
CAS CAS,THILE BOUBACAR,0
CAS CAS,FAFACOUROU,0
CAS CAS,MAMPATIM,0
CAS CAS,NDORNA,0
CAS CAS,BONCONTO,0
CAS CAS,NIAMING,0
CAS CAS,DIOULACOLON,0
CAS CAS,SARE COLY SALE,0
CAS CAS,PAKOUR,0
CAS CAS,SARE BIDJI,0
CAS CAS,DJIBANAR,0
CAS CAS,DJIREDJI,0
CAS CAS,DIAROUME,0
CAS CAS,BONA,0
CAS CAS,KARANTABA,0
CAS CAS,DIENDE,0
CAS CAS,BOGHAL,0
CAS CAS,SIMBANDI BRASSOU,0
CAS CAS,DJIBABOUYA,0
CAS CAS,CABROUSSE,0
CAS CAS,LOUDIA OUOLOF,0
CAS CAS,SINDIAN,0
CAS CAS,TENGHORY,0
CAS CAS,KATABA I,0
CAS CAS,TENDOUCK,0
CAS CAS,NYASSIA,0
CAS CAS,NIAGUIS,1
CAS CAS,BANDAFASSI,1
CAS CAS,BEMBOU,0
CAS CAS,DAKATELY,0
CAS CAS,DAR SALAM,0
CAS CAS,FONGOLIMBI,0
CAS CAS,SABODALA,0
CAS CAS,KOUSSANAR,0
CAS CAS,MISSIRAH,0
CAS CAS,MAKACOULIBANTANG,0
CAS CAS,KOUTHIABA OUOLOF,2
CAS CAS,BAMBA NDIAYENE,0
CAS CAS,KOULOR,0
CAS CAS,DIANKE MAKHA,0
CAS CAS,BALA,0
CAS CAS,BOYNGUEL BAMBA,0
CAS CAS,MOUDERY,1
CAS CAS,KENIEBA,0
CAS CAS,BELE,0
CAS CAS,OGO,2
CAS CAS,AGNAM CIVOL,0
CAS CAS,VELINGARA,1
CAS CAS,ORKADIERE,1
CAS CAS,OURO SIDY,2
RAO,PARCELLES ASSAINIES,26
RAO,ALMADIES,14
RAO,GRAND DAKAR,24
RAO,DAKAR PLATEAU,18
RAO,GUEDIAWAYE,13
RAO,PIKINE DAGOUDANE,5
RAO,THIAROYE,14
RAO,NIAYES,12
RAO,RUFISQUE,1
RAO,BAMBILOR,4
RAO,KEUR MOUSSA,3
RAO,SINDIA,17
RAO,NOTTO,1
RAO,THIENABA,3
RAO,PAMBAL,6
RAO,MEOUANE,3
RAO,MERINA DAKHAR,0
RAO,NIAKHENE,0
RAO,THIES SUD,9
RAO,THIES NORD,6
RAO,FISSEL,1
RAO,SESSENE,7
RAO,TAIF,0
RAO,KAEL,0
RAO,NDAME,26
RAO,NDOULO,3
RAO,NDINDY,0
RAO,NGOYE,3
RAO,LAMBAYE,1
RAO,BABA GARAGE,1
RAO,COLOBANE,0
RAO,NIAKHAR,0
RAO,TATTAGUINE,3
RAO,OUADIOUR,0
RAO,NDIOB,0
RAO,FIMELA,1
RAO,NIODIOR,0
RAO,TOUBACOUTA,2
RAO,DJILOR,1
RAO,SAKAL,4
RAO,MEUR MOMAR SARR,0
RAO,MBEDIENE,6
RAO,COKI,0
RAO,SAGATTA GUETH I,3
RAO,SAGATTA GUETH II,1
RAO,DAROU MOUSTY,0
RAO,SAGATTA DJOLOF,0
RAO,YANG YANG,1
RAO,DODJI,1
RAO,BARKEDJI,2
RAO,MBADAKHOUNE,0
RAO,NGUELOU,0
RAO,NGOTHIE,1
RAO,KOUMBAL,4
RAO,NDIEDIENG,0
RAO,PAOS KOTO,0
RAO,WACK NGOUNA,0
RAO,MEDINA SABAKH,2
RAO,GNIBY,0
RAO,DAROU MINAME II,0
RAO,KATAKELKEUR MBOUCKI,0
RAO,KEUR MBOUCKI,1
RAO,SAGNA,0
RAO,IDA MOURIDE,0
RAO,MISSIRAH WADENE,0
RAO,LOUR ESCALE,0
RAO,MABO,0
RAO,MBANE,3
RAO,SALDE,0
RAO,NDIAYE MBERESS,23
RAO,GAMADJI SARRE,2
RAO,CAS CAS,1
RAO,THILE BOUBACAR,1
RAO,FAFACOUROU,0
RAO,MAMPATIM,2
RAO,NDORNA,2
RAO,BONCONTO,1
RAO,NIAMING,0
RAO,DIOULACOLON,0
RAO,SARE COLY SALE,1
RAO,PAKOUR,0
RAO,SARE BIDJI,1
RAO,DJIBANAR,1
RAO,DJIREDJI,0
RAO,DIAROUME,0
RAO,BONA,0
RAO,KARANTABA,0
RAO,DIENDE,3
RAO,BOGHAL,0
RAO,SIMBANDI BRASSOU,0
RAO,DJIBABOUYA,0
RAO,CABROUSSE,1
RAO,LOUDIA OUOLOF,2
RAO,SINDIAN,0
RAO,TENGHORY,3
RAO,KATABA I,4
RAO,TENDOUCK,0
RAO,NYASSIA,0
RAO,NIAGUIS,6
RAO,BANDAFASSI,0
RAO,BEMBOU,0
RAO,DAKATELY,0
RAO,DAR SALAM,0
RAO,FONGOLIMBI,0
RAO,SABODALA,0
RAO,KOUSSANAR,0
RAO,MISSIRAH,0
RAO,MAKACOULIBANTANG,0
RAO,KOUTHIABA OUOLOF,0
RAO,BAMBA NDIAYENE,0
RAO,KOULOR,0
RAO,DIANKE MAKHA,0
RAO,BALA,0
RAO,BOYNGUEL BAMBA,0
RAO,MOUDERY,1
RAO,KENIEBA,0
RAO,BELE,0
RAO,OGO,5
RAO,AGNAM CIVOL,4
RAO,VELINGARA,0
RAO,ORKADIERE,1
RAO,OURO SIDY,0
THILE BOUBACAR,PARCELLES ASSAINIES,5
THILE BOUBACAR,ALMADIES,0
THILE BOUBACAR,GRAND DAKAR,1
THILE BOUBACAR,DAKAR PLATEAU,1
THILE BOUBACAR,GUEDIAWAYE,4
THILE BOUBACAR,PIKINE DAGOUDANE,3
THILE BOUBACAR,THIAROYE,1
THILE BOUBACAR,NIAYES,0
THILE BOUBACAR,RUFISQUE,0
THILE BOUBACAR,BAMBILOR,0
THILE BOUBACAR,KEUR MOUSSA,0
THILE BOUBACAR,SINDIA,0
THILE BOUBACAR,NOTTO,0
THILE BOUBACAR,THIENABA,0
THILE BOUBACAR,PAMBAL,0
THILE BOUBACAR,MEOUANE,1
THILE BOUBACAR,MERINA DAKHAR,0
THILE BOUBACAR,NIAKHENE,0
THILE BOUBACAR,THIES SUD,3
THILE BOUBACAR,THIES NORD,0
THILE BOUBACAR,FISSEL,0
THILE BOUBACAR,SESSENE,0
THILE BOUBACAR,TAIF,0
THILE BOUBACAR,KAEL,0
THILE BOUBACAR,NDAME,0
THILE BOUBACAR,NDOULO,0
THILE BOUBACAR,NDINDY,0
THILE BOUBACAR,NGOYE,0
THILE BOUBACAR,LAMBAYE,0
THILE BOUBACAR,BABA GARAGE,0
THILE BOUBACAR,COLOBANE,0
THILE BOUBACAR,NIAKHAR,0
THILE BOUBACAR,TATTAGUINE,0
THILE BOUBACAR,OUADIOUR,0
THILE BOUBACAR,NDIOB,0
THILE BOUBACAR,FIMELA,0
THILE BOUBACAR,NIODIOR,0
THILE BOUBACAR,TOUBACOUTA,0
THILE BOUBACAR,DJILOR,0
THILE BOUBACAR,SAKAL,0
THILE BOUBACAR,MEUR MOMAR SARR,0
THILE BOUBACAR,MBEDIENE,1
THILE BOUBACAR,COKI,0
THILE BOUBACAR,SAGATTA GUETH I,1
THILE BOUBACAR,SAGATTA GUETH II,0
THILE BOUBACAR,DAROU MOUSTY,0
THILE BOUBACAR,SAGATTA DJOLOF,0
THILE BOUBACAR,YANG YANG,2
THILE BOUBACAR,DODJI,2
THILE BOUBACAR,BARKEDJI,1
THILE BOUBACAR,MBADAKHOUNE,0
THILE BOUBACAR,NGUELOU,0
THILE BOUBACAR,NGOTHIE,0
THILE BOUBACAR,KOUMBAL,0
THILE BOUBACAR,NDIEDIENG,0
THILE BOUBACAR,PAOS KOTO,0
THILE BOUBACAR,WACK NGOUNA,0
THILE BOUBACAR,MEDINA SABAKH,0
THILE BOUBACAR,GNIBY,0
THILE BOUBACAR,DAROU MINAME II,0
THILE BOUBACAR,KATAKELKEUR MBOUCKI,0
THILE BOUBACAR,KEUR MBOUCKI,0
THILE BOUBACAR,SAGNA,0
THILE BOUBACAR,IDA MOURIDE,0
THILE BOUBACAR,MISSIRAH WADENE,1
THILE BOUBACAR,LOUR ESCALE,1
THILE BOUBACAR,MABO,0
THILE BOUBACAR,MBANE,3
THILE BOUBACAR,SALDE,0
THILE BOUBACAR,NDIAYE MBERESS,6
THILE BOUBACAR,GAMADJI SARRE,17
THILE BOUBACAR,CAS CAS,1
THILE BOUBACAR,RAO,4
THILE BOUBACAR,FAFACOUROU,0
THILE BOUBACAR,MAMPATIM,0
THILE BOUBACAR,NDORNA,0
THILE BOUBACAR,BONCONTO,0
THILE BOUBACAR,NIAMING,0
THILE BOUBACAR,DIOULACOLON,0
THILE BOUBACAR,SARE COLY SALE,0
THILE BOUBACAR,PAKOUR,0
THILE BOUBACAR,SARE BIDJI,0
THILE BOUBACAR,DJIBANAR,0
THILE BOUBACAR,DJIREDJI,0
THILE BOUBACAR,DIAROUME,0
THILE BOUBACAR,BONA,0
THILE BOUBACAR,KARANTABA,0
THILE BOUBACAR,DIENDE,0
THILE BOUBACAR,BOGHAL,0
THILE BOUBACAR,SIMBANDI BRASSOU,0
THILE BOUBACAR,DJIBABOUYA,0
